id,Train Loss,Val Loss,U Depth,No. Qubits,Ansatz Depth,Mean Epoch Runtime,Epochs
0,0.03266515302255224,0.04950322630216064,2,4,4,0.24659387570022895,929
0,0.036552929788722266,0.0495999804456565,2,4,4,0.23512586252188977,486
0,0.09566072347516474,0.12012434897132784,2,4,4,0.229105065639754,798
0,0.02532609581752887,0.049638968274828166,2,4,4,0.22754649626903045,234
0,0.018611863171314025,0.04507098717123048,2,4,4,0.22708472168337543,662
0,0.042784633276856665,0.049827338142973465,2,4,4,0.22681824933914913,252
0,0.02815896303428178,0.04551472086339903,2,4,4,0.2271517323143214,329
0,0.03910432288558752,0.047404443438317956,2,4,4,0.2278710651397705,300
0,0.14817889686142904,0.2480075861854385,2,4,4,0.24210386943935314,807
0,0.036716526836616414,0.04489219197400307,2,4,4,0.23783057825318699,232
0,0.08161781757672049,0.1486401226966234,2,4,4,0.23437186446669814,2464
0,0.04411919034327194,0.04828606077850184,2,4,4,0.22740757524670652,201
0,0.03947120087236389,0.04768901932032987,2,4,4,0.23228875408327676,246
0,0.026377494493217357,0.0449747002727483,2,4,4,0.23316477284286963,264
0,0.03075603771358204,0.04550230831905944,2,4,4,0.23566505634826235,287
0,0.05120858577974374,0.046473904370147645,2,4,4,0.2360080825655084,152
0,0.15080603474391507,0.21385046963051013,2,4,4,0.23551785827863334,505
0,0.03659662920200901,0.046001113126572846,2,4,4,0.23554216943136075,123
0,0.031225937378880908,0.03390606216192804,2,4,4,0.2348343940696331,198
0,0.03440429212727014,0.04916422833675482,2,4,4,0.23459411238481898,334
0,0.0402265403119173,0.03933139958266263,2,4,4,0.23509754957976164,189
0,0.20704639628221444,0.3144544588479018,2,4,4,0.23637160656084535,1083
0,0.068088168162731,0.13705792203730804,2,4,4,0.23668936907722748,1027
0,0.0699307044802453,0.18213604426155605,2,4,4,0.23810322978828527,1027
0,0.07175082090840879,0.16074814895404077,2,4,4,0.23536807837459328,708
0,0.01979616711085852,0.04980463281482306,2,4,4,0.2357840600356557,612
0,0.03009340003629135,0.04932485531542785,2,4,4,0.24047289830501947,321
0,0.03100131859550992,0.04532912199996497,2,4,4,0.23684362162592823,341
0,0.031647200826375954,0.04899157510081631,2,4,4,0.23719599940673708,1526
0,0.055950380395537236,0.1445504835917223,2,4,4,0.24204029208885697,835
0,0.13906477139137785,0.21505535876191806,2,4,4,0.2378374520689249,640
0,0.08259341745663606,0.11846894667640773,2,4,4,0.23246929664213414,766
0,0.040475216638229616,0.04913101518813234,2,4,4,0.22698656644179482,431
0,0.06558801753293897,0.13157851318693714,2,4,4,0.22717922610660043,794
0,0.03277822101119243,0.04640669566715028,2,4,4,0.22711922140682445,170
0,0.018298915689418882,0.04945434828258177,2,4,4,0.2281335896188086,910
0,0.04103961007958368,0.04702398909519523,2,4,4,0.22809918564144926,202
0,0.04682685470547199,0.0499278391890412,2,4,4,0.23545061699067704,396
0,0.07921699657850823,0.18436273455130037,2,4,4,0.2366642773499963,855
0,0.07096880388777183,0.12636562865234713,2,4,4,0.23992513022627304,886
0,0.07822758765091009,0.08252755769420506,2,4,4,0.28213355055561773,1836
0,0.037621775454534045,0.04733700553420728,2,4,4,0.2984783614511455,273
0,0.09881615119215748,0.11589717120312137,2,4,4,0.2997619897496094,1454
0,0.08195181543792851,0.12450076970434454,2,4,4,0.29604789945814347,1233
0,0.17183872792643062,0.3139520176417101,2,4,4,0.3000322795950848,1150
0,0.028033306690899096,0.047355078644342186,2,4,4,0.29630559044224875,224
0,0.04355679670300916,0.04610542533223039,2,4,4,0.2911806806403013,201
0,0.03499577795912201,0.04759540494294523,2,4,4,0.29375584431183643,390
0,0.061992242589174906,0.09060294006895431,2,4,4,0.2989183283536033,1534
0,0.03918248878684105,0.11580068849678549,2,4,4,0.2875377656116725,877
0,0.1337188224579633,0.2882098870499371,4,4,4,0.29023995262555563,801
0,0.15297885833705227,0.16569578314807154,4,4,4,0.27718433537962717,1432
0,0.11870296659761348,0.19040108225781838,4,4,4,0.2325781632664535,878
0,0.10916618636088815,0.1270950621501603,4,4,4,0.23250259252315228,966
0,0.11567430091019504,0.20307308175203298,4,4,4,0.23958311793486728,1412
0,0.04642170098962095,0.04749738038275031,4,4,4,0.24320825558264278,309
0,0.06915385586853395,0.13186406202661183,4,4,4,0.2390284072805209,2264
0,0.03288455963614356,0.04661303025389418,4,4,4,0.2420050005118052,336
0,0.0922471424648641,0.18332150513973433,4,4,4,0.23721581976778416,1131
0,0.15819586358829918,0.27591470261145634,4,4,4,0.236851867924725,1042
0,0.09051600456134268,0.08191178643515706,4,4,4,0.2297662012418349,4011
0,0.043251919437049535,0.04819085847222415,4,4,4,0.2397977468672763,356
0,0.10044402663139551,0.10774148099482017,4,4,4,0.23894862182098134,1073
0,0.06286431545200588,0.11145424280395178,4,4,4,0.23182706510698473,1110
0,0.04546395086795951,0.049737906311416946,4,4,4,0.23291045650282405,401
0,0.06023979972671578,0.1232167857971962,4,4,4,0.23795789914131166,5000
0,0.08660004983348168,0.06310105659718135,4,4,4,0.2535433314418651,1342
0,0.11396433689305452,0.13014056705124932,4,4,4,0.2546589173485757,4435
0,0.042534092238380894,0.1284383236014245,4,4,4,0.2536961278153234,1489
0,0.15460299779555653,0.237395523537834,4,4,4,0.25421774192391156,856
0,0.030694671963040987,0.040344857697228065,4,4,4,0.26859289726602686,243
0,0.034513890060632546,0.048156914070435874,4,4,4,0.2562948742475897,271
0,0.07356903837408657,0.11188132127924044,4,4,4,0.25377285111225056,1259
0,0.09042894797861623,0.1523325827407237,4,4,4,0.25361323754360987,1079
0,0.052264806151749,0.13187147408477995,4,4,4,0.25418492221482086,817
0,0.10637672922507824,0.13292952865555407,4,4,4,0.25361280045127677,987
