id,Train Loss,Val Loss,U Depth,No. Qubits,Ansatz Depth,Mean Epoch Runtime,Epochs
0,0.007507909073980468,0.008969384142734516,4,4,4,0.2233047837560827,352
0,0.07348125014092655,0.12685992789365408,4,4,4,0.22236436475170115,732
0,0.008989055154187575,0.009968536334378997,4,4,4,0.22230302926265832,264
0,0.009342515293293774,0.009753754761369304,4,4,4,0.2216298379923102,381
0,0.1548068777360786,0.3269776971605296,4,4,4,0.2215934125185013,2000
0,0.006023394828586381,0.008137284922244303,4,4,4,0.21993180873307222,467
0,0.10668573420301941,0.1519672006510484,4,4,4,0.2197368013858795,2000
0,0.005739445891985495,0.0072247270726248924,4,4,4,0.21979950494272507,367
0,0.0619377235543892,0.11724962175679066,4,4,4,0.21954721903800964,2000
0,0.11865020998157749,0.16132367710341367,4,4,4,0.21948042380809785,2000
0,0.07304475760426588,0.12779803128243727,4,4,4,0.21906354067460546,742
0,0.1448885761325991,0.1877305494198651,4,4,4,0.21914752697944642,2000
0,0.13861713145270083,0.20217296983377886,4,4,4,0.2187675735577434,735
0,0.07421936142467234,0.13948600119341314,4,4,4,0.21948608875274658,2000
0,0.11327353890889569,0.14582370340279205,4,4,4,0.2192697172164917,2000
0,0.1707560719015726,0.2937567348286847,4,4,4,0.21914995938607393,439
0,0.005918706133365537,0.009717529747868214,4,4,4,0.21893979938154717,498
0,0.006764688694997578,0.009844240675569105,4,4,4,0.22003752287332112,385
0,0.0889584260683487,0.18161761661908793,4,4,4,0.2194898918867111,2000
0,0.05129593110876307,0.11754644224622113,4,4,4,0.21951952278614045,2000
0,0.21244713865511733,0.3371808459074329,4,4,4,0.21916877294515635,308
0,0.0065166091147408345,0.009979643085346046,4,4,4,0.21885539717593436,531
0,0.10051828981241084,0.13551404896078756,4,4,4,0.21928114545345306,2000
0,0.09714569655630634,0.15632433025969839,4,4,4,0.2194863554239273,2000
0,0.006337376263417349,0.009863202151860984,4,4,4,0.2188066991475912,520
0,0.06805538438037018,0.10677553697253739,4,4,4,0.2197796733656066,629
0,0.10925431222184612,0.15156683027395623,4,4,4,0.219492263674736,2000
0,0.010193436261111466,0.009586400137356121,4,4,4,0.21928687185150772,586
0,0.004714029982550105,0.009720347347721425,4,4,4,0.2195877018182174,1012
0,0.17042683489865385,0.26907439552530477,4,4,4,0.21882542747635025,555
0,0.12967689048158437,0.12865905241966635,4,4,4,0.22145708734798805,1791
0,0.13477364024563887,0.2920199683625678,4,4,4,0.21944232606887817,2000
0,0.006256350506502195,0.008567515878024956,4,4,4,0.2190737420700016,801
0,0.08468849676159762,0.12345993010332834,4,4,4,0.21939169216156007,2000
0,0.009940549897353046,0.009711779030400769,4,4,4,0.21918745267958867,294
0,0.010997602407646578,0.009952540825861056,4,4,4,0.2191544355348099,301
0,0.08317649838404173,0.12902815252888677,4,4,4,0.21962470972537995,2000
0,0.14906998976981867,0.26086604344186504,4,4,4,0.21924994769782968,757
0,0.008629626232925736,0.00951087600676781,4,4,4,0.21943088108673692,512
0,0.00804421103988373,0.009361700397305106,4,4,4,0.21911448190609614,480
0,0.09965722016361012,0.1250366727913501,4,4,4,0.21917261624336243,2000
0,0.0467310535863964,0.11964587394881043,4,4,4,0.21934836959838866,2000
0,0.009318264092681439,0.009901254298764983,4,4,4,0.21891232550613524,381
0,0.08555387243321433,0.11031135044270368,4,4,4,0.21944933641750392,1307
0,0.06942697497248129,0.17725090118516107,4,4,4,0.21929439127445222,2000
0,0.008474138757186056,0.009982146849080165,4,4,4,0.21934158215757277,305
0,0.10605745514211362,0.1547164484342216,4,4,4,0.2194599836458781,541
0,0.00919743692320285,0.009727792741659025,4,4,4,0.21940802661781636,468
0,0.1494014439382464,0.23621522294026542,4,4,4,0.21944777468309046,748
0,0.08404389467695794,0.10244796494696162,4,4,4,0.21922891318798066,2000
0,0.15797335756657793,0.22488073156839194,8,4,4,0.22852212115957532,1357
0,0.06658884183281011,0.12545052612072793,8,4,4,0.22827702856063842,2000
0,0.1881484273161098,0.27270207573498584,8,4,4,0.22801134358545777,785
0,0.004339262959369483,0.009349368166784444,8,4,4,0.22853974414908368,552
0,0.1833573399617896,0.34993806371567326,8,4,4,0.22812113165855408,648
0,0.07763731963684439,0.12882660784386335,8,4,4,0.22845279457561202,602
0,0.06748395938787577,0.09914013401000321,8,4,4,0.22882812440395356,2000
0,0.0849902807191093,0.12637127173743967,8,4,4,0.2281735373735428,2000
0,0.09316703520486247,0.1798330854074648,8,4,4,0.22827151465415954,2000
0,0.13037543255828155,0.1983684202594025,8,4,4,0.2283749850988388,2000
0,0.24056703591160766,0.33704717904076986,8,4,4,0.2287612193289434,257
0,0.07883893153673971,0.12966188491141994,8,4,4,0.22820622146129607,2000
0,0.006665209140523043,0.009860357454439916,8,4,4,0.22802578633831394,992
0,0.20162305967848393,0.3522054665606418,8,4,4,0.22824173163201103,327
0,0.1468848975159578,0.2753553972309748,8,4,4,0.22807317757114923,776
0,0.16293476648568395,0.2451299791114845,8,4,4,0.22873869860172272,2000
0,0.2072340589003816,0.3237139350432894,8,4,4,0.22885285687446594,2000
